 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   366    12    31  2016      76      76  hru76          0.000       0.000      -2.086      -9.232          120.000           13.200            0.000            0.000           13.024           -2.609            2.233            2.989            0.800            0.000            0.000           76.595           13.912            0.000            0.000
   366    12    31  2016      77      77  hru77          0.000       0.000      13.002      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   365    12    31  2017       1       1  hru01          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.987           15.375            6.808            2.596          178.859           33.910            0.000            0.000          112.459           20.907            0.000            0.000
   365    12    31  2017       2       2  hru02          0.000       0.000      -0.430      -8.335          120.000           13.200            0.000            0.000           11.822           -3.957            2.026            2.567            0.700            0.000            0.000           64.290           11.690            0.000            0.000
   365    12    31  2017       3       3  hru03          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.987           15.375            6.808            2.596          178.858           33.909            0.000            0.000          112.456           20.906            0.000            0.000
   365    12    31  2017       4       4  hru04          0.000       0.000      -1.224      -8.466          120.000           13.200            0.000            0.000           12.394           -4.106            2.124            2.740            0.757            0.000            0.000           71.233           12.945            0.000            0.000
   365    12    31  2017       5       5  hru05          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.988           15.375            6.808            2.596          178.860           33.910            0.000            0.000          112.461           20.907            0.000            0.000
   365    12    31  2017       6       6  hru06          0.000       0.000      -1.659      -8.569          120.000           13.200            0.000            0.000           12.746           -4.201            2.185            2.859            0.795            0.000            0.000           75.326           13.685            0.000            0.000
   365    12    31  2017       7       7  hru07          0.000       0.000      -0.429      -8.334          120.000           13.200            0.000            0.000           11.819           -3.957            2.026            2.566            0.699            0.000            0.000           64.256           11.684            0.000            0.000
   365    12    31  2017       8       8  hru08          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.987           15.375            6.808            2.596          178.861           33.910            0.000            0.000          112.462           20.907            0.000            0.000
   365    12    31  2017       9       9  hru09          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.987           15.375            6.808            2.596          178.860           33.910            0.000            0.000          112.459           20.907            0.000            0.000
   365    12    31  2017      10      10  hru10          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.987           15.375            6.808            2.596          178.859           33.910            0.000            0.000          112.459           20.907            0.000            0.000
   365    12    31  2017      11      11  hru11          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.988           15.375            6.809            2.596          178.861           33.910            0.000            0.000          112.462           20.907            0.000            0.000
   365    12    31  2017      12      12  hru12          0.000       0.000      -0.511      -8.367          120.000           13.200            0.000            0.000           11.908           -3.972            2.041            2.580            0.704            0.000            0.000           64.794           11.781            0.000            0.000
   365    12    31  2017      13      13  hru13          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.988           15.375            6.808            2.596          178.861           33.910            0.000            0.000          112.462           20.907            0.000            0.000
   365    12    31  2017      14      14  hru14          0.000       0.000      -1.145      -8.466          120.000           13.200            0.000            0.000           12.262           -4.053            2.102            2.713            0.748            0.000            0.000           70.221           12.763            0.000            0.000
   365    12    31  2017      15      15  hru15          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.988           15.375            6.809            2.596          178.861           33.910            0.000            0.000          112.462           20.907            0.000            0.000
