 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
    365    12    31  2022     48       0  rtu480               501.151       0.000       0.000      44.307       0.006      44.313       1.494     457.080      37.627     418.500       0.953      44.307      67.016      51.398      39.201      61.417       8.658       0.000       0.000       0.000    1162.943       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.006       0.000       0.000       0.000       0.000       0.000      -1.736      14.135       3.486       0.000       0.000
    365    12    31  2022     49       0  rtu490               501.151       0.000       0.000      44.307       0.007      44.314       1.494     457.078      37.627     418.498       0.953      44.307      67.016      51.398      39.201      61.417       8.658       0.000       0.000       0.000    1162.943       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.007       0.000       0.000       0.000       0.000       0.000      -1.736       9.295       4.293       0.000       0.000
    365    12    31  2022     50       0  rtu500               501.151       0.000       0.000      44.307       0.007      44.314       1.494     457.079      37.627     418.499       0.953      44.307      67.016      51.398      39.201      61.417       8.658       0.000       0.000       0.000    1162.942       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.007       0.000       0.000       0.000       0.000       0.000      -1.736      10.671       4.109       0.000       0.000
    365    12    31  2022     51       0  rtu510               501.151       0.000       0.000      44.307       0.003      44.310       1.494     457.083      37.627     418.503       0.953      44.307      67.016      51.398      39.200      61.418       8.658       0.000       0.000       0.000    1162.940       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.003       0.000       0.000       0.000       0.000       0.000      -1.736      16.721       2.582       0.000       0.000
    365    12    31  2022     52       0  rtu520               501.151       0.000       0.000      44.307       0.002      44.309       1.494     457.084      37.627     418.504       0.953      44.307      67.016      51.398      39.200      61.418       8.658       0.000       0.000       0.000    1162.939       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.002       0.000       0.000       0.000       0.000       0.000      -1.736      10.502       2.046       0.000       0.000
    365    12    31  2022     53       0  rtu530               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.088      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      59.491       0.224       0.000       0.000
    365    12    31  2022     54       0  rtu540               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736     149.396       0.000       0.000       0.000
    365    12    31  2022     55       0  rtu550               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      65.423       0.097       0.000       0.000
    365    12    31  2022     56       0  rtu560               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      92.540       0.045       0.000       0.000
    365    12    31  2022     57       0  rtu570               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736     157.133       0.000       0.000       0.000
    365    12    31  2022     58       0  rtu580               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736     104.628       0.023       0.000       0.000
    365    12    31  2022     59       0  rtu590               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      40.328       0.578       0.000       0.000
    365    12    31  2022     60       0  rtu600               501.151       0.000       0.000      44.307       0.002      44.309       1.494     457.085      37.627     418.504       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.939       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.002       0.000       0.000       0.000       0.000       0.000      -1.736      10.808       1.693       0.000       0.000
    365    12    31  2022     61       0  rtu610               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.201      61.419       8.658       0.000       0.000       0.000    1162.940       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      64.876       0.374       0.000       0.000
    365    12    31  2022     62       0  rtu620               501.151       0.000       0.000      44.307       0.002      44.309       1.494     457.084      37.627     418.504       0.953      44.307      67.016      51.398      39.201      61.418       8.658       0.000       0.000       0.000    1162.944       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.002       0.000       0.000       0.000       0.000       0.000      -1.736      32.760       2.175       0.000       0.000
